 -0.115057205778327       0.115057205778327       -724.866833023239     
   138218.567187799      -5.791895946831717E-002
  0.115057205778327      -0.115057205778327        724.866833114638     
  -138218.256261554       5.791895946831717E-002
 -6.581360026580622E-003  6.581360026580622E-003   3285.71094055728     
  -648180.893179799      -3.313008707688682E-003
  -17.5689087570647        17.5689087570647       -114012.320459316     
   21761434.6849577       -8.84406072022539     
  5.122829883490842E-012 -5.122829883490842E-012  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
