 0.0000000     -46261.517      0.0000000     0.43111212E+10 0.12956400E+09
0.12500000E-02 -28.048566      0.0000000     0.43115261E+10 0.12955578E+09
0.25000000E-02 -.10790099E-01  0.0000000     0.43115261E+10 0.12955578E+09
0.37500000E-02 -.10289749E-04  0.0000000     0.43115261E+10 0.12955578E+09
0.50000000E-02 -.35660644E-07  0.0000000     0.43115261E+10 0.12955578E+09
0.62500000E-02 -.21204349E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.75000000E-02 -.21208090E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.10000000E-01 0.19977273E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.12500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.15000000E-01 0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.17500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.20000000E-01 0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.22500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.27500000E-01 0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.32500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.37500000E-01 0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.42500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.47500000E-01 0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.52500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.62500000E-01 0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.72500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.82500000E-01 0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.92500000E-01 -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.10250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.11250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.12250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.13250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.14250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.15250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.16250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.17250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.18250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.19250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.20250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.21250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.22250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.23250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.24250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.25250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.26250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.27250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.28250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.29250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.30250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.31250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.32250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.33250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.34250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.35250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.36250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.37250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.38250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.39250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.40250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.41250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.42250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.43250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.44250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.45250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.46250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.47250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.48250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.49250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.50250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.51250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.52250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.53250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.54250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.55250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.56250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.57250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.58250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.59250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.60250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.61250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.62250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.63250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.64250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.65250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.66250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.67250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.68250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.69250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.70250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.71250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.72250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.73250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.74250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.75250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.76250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.77250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.78250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.79250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.80250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.81250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.82250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.83250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.84250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.85250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.86250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.87250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.88250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.89250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.90250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.91250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.92250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.93250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.94250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.95250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.96250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.97250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.98250000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
0.99250000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.0925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.1925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.2925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.3925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.4925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.5925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.6925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.7925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.8925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 1.9925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.0925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1225000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1325000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1425000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1525000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1625000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1725000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1825000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.1925000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.2025000     0.19981014E-09  0.0000000     0.43115261E+10 0.12955578E+09
 2.2125000     -.19981019E-09  0.0000000     0.43115261E+10 0.12955578E+09
